Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method
PROD00000897,USER00000897,2023-10-02,2023-11-21,Home,129.78,2,Changed mind,50.0,42,Male,City43,Credit Card
PROD00000903,USER00000903,2023-01-18,2023-06-11,Toys,414.58,1,Wrong item,144.0,23,Male,City83,Credit Card
PROD00000905,USER00000905,2024-03-11,2024-07-17,Toys,27.41,5,Defective,128.0,43,Male,City81,Credit Card
PROD00000906,USER00000906,2024-07-01,2024-11-25,Clothing,242.74,5,Defective,147.0,33,Female,City34,Credit Card
PROD00000910,USER00000910,2023-11-03,2024-09-04,Home,471.25,4,Changed mind,306.0,60,Male,City5,Gift Card
PROD00000911,USER00000911,2024-04-17,2024-11-06,Electronics,188.0,5,Not as described,203.0,54,Male,City30,Debit Card
PROD00000913,USER00000913,2023-02-16,2023-09-23,Clothing,177.24,4,Wrong item,219.0,63,Female,City93,Gift Card
PROD00000932,USER00000932,2023-07-07,2024-11-21,Home,469.94,4,Changed mind,503.0,24,Male,City9,Credit Card
PROD00000938,USER00000938,2023-05-23,2023-09-18,Books,167.34,1,Changed mind,118.0,29,Female,City43,Gift Card
PROD00000948,USER00000948,2023-05-15,2023-07-02,Home,481.65,3,Defective,48.0,39,Female,City43,PayPal
PROD00000949,USER00000949,2024-06-17,2024-09-05,Toys,381.32,2,Wrong item,80.0,48,Male,City95,PayPal
PROD00000965,USER00000965,2023-03-25,2024-10-15,Books,60.24,3,Not as described,570.0,24,Female,City57,Credit Card
PROD00000971,USER00000971,2023-09-12,2023-12-26,Home,495.0,2,Not as described,105.0,58,Male,City62,Credit Card
PROD00000972,USER00000972,2023-06-05,2023-12-22,Electronics,439.21,4,Not as described,200.0,67,Male,City26,Credit Card
PROD00000973,USER00000973,2023-01-02,2024-04-30,Books,28.56,3,Not as described,484.0,56,Female,City11,Debit Card
PROD00000976,USER00000976,2023-04-12,2023-08-02,Toys,117.16,3,Wrong item,112.0,25,Male,City88,Debit Card
PROD00000978,USER00000978,2023-10-02,2023-10-24,Toys,32.71,2,Wrong item,22.0,25,Male,City81,PayPal
PROD00000984,USER00000984,2023-09-28,2024-09-27,Toys,89.22,1,Wrong item,365.0,70,Male,City81,Debit Card
PROD00000987,USER00000987,2023-11-12,2024-04-23,Home,465.19,3,Wrong item,163.0,44,Male,City80,Gift Card
PROD00000990,USER00000990,2023-10-27,2024-03-07,Toys,430.94,3,Defective,132.0,33,Male,City38,Debit Card
PROD00000999,USER00000999,2024-06-01,2024-08-27,Toys,46.32,3,Changed mind,87.0,19,Male,City67,Gift Card
PROD00001018,USER00001018,2023-12-30,2024-08-31,Clothing,397.66,2,Defective,245.0,64,Female,City44,PayPal
PROD00001031,USER00001031,2023-11-24,2024-02-05,Electronics,396.04,5,Changed mind,73.0,42,Female,City49,Gift Card
PROD00001034,USER00001034,2023-12-23,2024-08-28,Books,52.81,3,Changed mind,249.0,33,Male,City61,Credit Card
PROD00001036,USER00001036,2023-08-09,2024-02-08,Clothing,45.82,1,Defective,183.0,62,Male,City49,PayPal
PROD00001043,USER00001043,2023-07-15,2023-11-22,Books,471.21,3,Not as described,130.0,18,Male,City71,PayPal
PROD00001050,USER00001050,2024-02-22,2024-04-08,Home,111.77,5,Changed mind,46.0,65,Female,City59,PayPal
PROD00001051,USER00001051,2023-02-28,2024-10-31,Electronics,439.04,5,Defective,611.0,28,Male,City96,Gift Card
PROD00001054,USER00001054,2023-06-02,2023-12-30,Clothing,164.53,4,Not as described,211.0,56,Male,City89,PayPal
PROD00001056,USER00001056,2023-03-10,2024-08-20,Books,305.41,4,Not as described,529.0,20,Female,City92,PayPal
PROD00001058,USER00001058,2023-11-17,2024-07-06,Electronics,448.67,5,Changed mind,232.0,65,Female,City17,PayPal
PROD00001059,USER00001059,2023-05-09,2024-11-16,Toys,59.62,1,Changed mind,557.0,25,Female,City32,Gift Card
PROD00001063,USER00001063,2023-10-04,2023-12-14,Home,432.45,3,Not as described,71.0,28,Male,City99,Gift Card
PROD00001065,USER00001065,2023-04-18,2024-01-09,Home,35.48,4,Not as described,266.0,67,Female,City13,Debit Card
PROD00001066,USER00001066,2023-02-20,2023-04-18,Toys,243.95,2,Not as described,57.0,58,Female,City13,Debit Card
PROD00001072,USER00001072,2023-06-01,2024-12-22,Toys,52.81,1,Wrong item,570.0,52,Male,City28,PayPal
PROD00001073,USER00001073,2023-09-29,2023-12-10,Toys,12.24,3,Wrong item,72.0,32,Female,City87,Gift Card
PROD00001074,USER00001074,2023-06-22,2024-12-06,Home,401.55,2,Not as described,533.0,63,Female,City81,PayPal
PROD00001075,USER00001075,2023-05-12,2023-07-29,Home,340.34,5,Defective,78.0,48,Female,City39,Debit Card
PROD00001080,USER00001080,2023-03-07,2024-02-26,Clothing,446.63,5,Defective,356.0,32,Male,City50,Debit Card
PROD00001096,USER00001096,2023-09-05,2024-12-28,Books,194.73,1,Wrong item,480.0,21,Female,City100,PayPal
PROD00001097,USER00001097,2023-03-08,2024-05-13,Home,403.78,4,Changed mind,432.0,61,Male,City62,Gift Card
PROD00001100,USER00001100,2023-03-17,2024-06-06,Clothing,237.49,5,Changed mind,447.0,66,Male,City86,Debit Card
PROD00001102,USER00001102,2024-12-05,2024-12-26,Electronics,459.23,3,Wrong item,21.0,28,Female,City20,Debit Card
PROD00001103,USER00001103,2023-01-30,2024-09-01,Home,259.63,4,Wrong item,580.0,32,Female,City58,PayPal
PROD00001105,USER00001105,2023-10-26,2023-11-21,Books,36.23,2,Defective,26.0,31,Male,City24,Credit Card
PROD00001108,USER00001108,2023-06-04,2024-03-07,Books,395.24,5,Changed mind,277.0,70,Male,City44,PayPal
PROD00001112,USER00001112,2023-03-14,2023-10-29,Books,251.98,3,Not as described,229.0,36,Male,City46,Gift Card
PROD00001114,USER00001114,2023-03-09,2024-11-28,Books,87.22,5,Not as described,630.0,22,Male,City87,Credit Card
PROD00001123,USER00001123,2023-10-23,2024-06-26,Home,385.15,1,Defective,247.0,61,Female,City97,Credit Card
PROD00001127,USER00001127,2023-06-27,2024-05-01,Electronics,60.53,2,Changed mind,309.0,37,Male,City63,Debit Card
PROD00001130,USER00001130,2023-01-10,2024-09-18,Home,330.55,4,Wrong item,617.0,57,Female,City45,Debit Card
PROD00001131,USER00001131,2023-01-28,2024-09-09,Toys,254.95,5,Defective,590.0,42,Female,City4,PayPal
PROD00001133,USER00001133,2023-04-14,2024-03-03,Electronics,204.83,5,Wrong item,324.0,39,Female,City3,PayPal
PROD00001138,USER00001138,2024-08-25,2024-10-30,Home,98.41,4,Not as described,66.0,30,Female,City77,Gift Card
PROD00001143,USER00001143,2023-05-12,2024-07-05,Electronics,483.41,1,Changed mind,420.0,29,Male,City95,Credit Card
PROD00001145,USER00001145,2023-04-15,2024-10-01,Clothing,437.0,2,Wrong item,535.0,38,Male,City29,Gift Card
PROD00001147,USER00001147,2024-03-19,2024-06-22,Clothing,261.08,3,Not as described,95.0,53,Female,City6,Gift Card
PROD00001154,USER00001154,2023-04-01,2023-09-29,Home,497.27,2,Changed mind,181.0,63,Female,City79,Credit Card
PROD00001156,USER00001156,2023-05-23,2023-12-27,Books,239.87,2,Changed mind,218.0,46,Male,City82,Gift Card
PROD00001166,USER00001166,2024-01-16,2024-02-03,Electronics,262.0,3,Wrong item,18.0,52,Female,City82,Credit Card
PROD00001168,USER00001168,2023-04-10,2023-11-07,Home,146.53,5,Wrong item,211.0,39,Female,City3,Credit Card
PROD00001176,USER00001176,2023-11-23,2024-08-12,Toys,82.17,2,Not as described,263.0,49,Male,City20,PayPal
PROD00001180,USER00001180,2024-09-23,2024-12-23,Home,40.97,5,Not as described,91.0,70,Female,City7,Gift Card
PROD00001183,USER00001183,2023-06-10,2023-07-13,Clothing,257.51,1,Changed mind,33.0,52,Female,City72,Gift Card
PROD00001196,USER00001196,2024-03-03,2024-08-04,Toys,264.8,5,Defective,154.0,28,Male,City25,Credit Card
PROD00001199,USER00001199,2023-01-17,2024-03-22,Clothing,113.7,4,Wrong item,430.0,61,Female,City14,Gift Card
PROD00001207,USER00001207,2023-03-25,2024-05-23,Home,122.46,1,Not as described,425.0,35,Female,City96,Debit Card
PROD00001208,USER00001208,2023-10-08,2024-05-31,Clothing,344.72,4,Changed mind,236.0,36,Male,City3,PayPal
PROD00001210,USER00001210,2023-08-31,2024-08-03,Electronics,221.51,1,Defective,338.0,52,Female,City97,PayPal
PROD00001212,USER00001212,2024-08-11,2024-10-02,Home,277.36,2,Defective,52.0,36,Female,City93,Gift Card
PROD00001217,USER00001217,2023-01-18,2023-02-14,Home,497.13,5,Wrong item,27.0,45,Male,City89,PayPal
PROD00001219,USER00001219,2023-12-16,2024-11-17,Home,324.49,2,Wrong item,337.0,50,Male,City22,PayPal
PROD00001226,USER00001226,2023-08-30,2024-07-16,Books,498.82,1,Wrong item,321.0,48,Male,City84,Debit Card
PROD00001238,USER00001238,2024-07-06,2024-11-24,Books,264.01,5,Defective,141.0,41,Female,City14,Credit Card
PROD00001245,USER00001245,2023-03-09,2023-06-09,Toys,449.45,4,Wrong item,92.0,42,Male,City25,PayPal
PROD00001251,USER00001251,2023-04-23,2024-01-03,Books,54.91,4,Changed mind,255.0,36,Female,City86,Credit Card
PROD00001252,USER00001252,2024-02-20,2024-07-30,Books,117.49,3,Defective,161.0,24,Female,City26,Credit Card
PROD00001254,USER00001254,2023-02-01,2024-04-03,Books,287.54,2,Defective,427.0,26,Male,City58,Debit Card
PROD00001255,USER00001255,2023-10-23,2024-08-14,Clothing,344.03,4,Defective,296.0,57,Male,City89,Credit Card
PROD00001256,USER00001256,2023-04-21,2023-06-09,Toys,284.52,5,Wrong item,49.0,31,Male,City31,Debit Card
PROD00001259,USER00001259,2024-02-01,2024-11-28,Electronics,385.09,4,Changed mind,301.0,38,Male,City48,Debit Card
PROD00001263,USER00001263,2024-09-20,2024-11-08,Books,290.07,5,Not as described,49.0,35,Male,City32,Debit Card
PROD00001265,USER00001265,2023-06-01,2024-09-03,Clothing,103.32,5,Changed mind,460.0,26,Female,City37,Debit Card
PROD00001274,USER00001274,2023-08-24,2024-05-31,Clothing,294.19,2,Changed mind,281.0,29,Male,City40,Gift Card
PROD00001275,USER00001275,2023-01-01,2023-04-26,Electronics,69.83,1,Defective,115.0,48,Male,City79,Gift Card
PROD00001283,USER00001283,2023-05-04,2023-12-16,Electronics,477.28,1,Changed mind,226.0,39,Male,City17,PayPal
PROD00001286,USER00001286,2024-01-24,2024-04-18,Electronics,440.66,2,Not as described,85.0,45,Female,City10,Credit Card
PROD00001289,USER00001289,2023-03-13,2024-12-19,Books,205.75,4,Wrong item,647.0,45,Male,City68,Debit Card
PROD00001290,USER00001290,2023-06-07,2024-07-22,Home,160.06,5,Defective,411.0,68,Male,City87,Gift Card
PROD00001294,USER00001294,2024-06-20,2024-11-27,Clothing,487.28,2,Changed mind,160.0,55,Male,City3,Gift Card
PROD00001295,USER00001295,2023-04-07,2023-11-25,Electronics,499.66,5,Not as described,232.0,50,Female,City89,Gift Card
PROD00001297,USER00001297,2023-11-18,2024-06-02,Home,72.26,1,Not as described,197.0,24,Male,City83,Gift Card
PROD00001305,USER00001305,2023-08-20,2024-12-24,Toys,129.02,1,Wrong item,492.0,48,Female,City45,PayPal
PROD00001306,USER00001306,2023-02-05,2024-03-30,Electronics,81.4,2,Defective,419.0,61,Male,City75,PayPal
PROD00001316,USER00001316,2023-06-17,2024-02-15,Toys,17.34,3,Wrong item,243.0,51,Female,City45,Debit Card
PROD00001320,USER00001320,2023-05-24,2024-07-16,Books,413.02,1,Defective,419.0,30,Female,City18,Debit Card
PROD00001321,USER00001321,2023-08-29,2023-08-29,Books,428.28,3,Changed mind,0.0,62,Male,City84,PayPal
PROD00001325,USER00001325,2023-07-01,2024-04-25,Clothing,482.67,3,Changed mind,299.0,69,Female,City44,Debit Card
PROD00001330,USER00001330,2023-01-28,2023-06-17,Toys,144.88,1,Not as described,140.0,19,Female,City30,PayPal
PROD00001331,USER00001331,2024-01-09,2024-12-25,Electronics,6.29,2,Not as described,351.0,24,Male,City67,Credit Card
PROD00001333,USER00001333,2023-12-30,2024-12-23,Home,423.3,3,Changed mind,359.0,67,Male,City52,Gift Card
PROD00001335,USER00001335,2023-07-12,2024-09-14,Books,63.69,5,Wrong item,430.0,33,Female,City47,Credit Card
PROD00001337,USER00001337,2023-06-19,2024-02-13,Books,484.0,2,Not as described,239.0,29,Male,City61,PayPal
PROD00001343,USER00001343,2023-07-29,2023-10-19,Toys,420.2,1,Defective,82.0,41,Male,City71,Debit Card
PROD00001345,USER00001345,2023-09-22,2024-03-28,Home,438.38,1,Changed mind,188.0,37,Male,City60,Gift Card
PROD00001347,USER00001347,2023-09-17,2023-12-22,Clothing,402.57,1,Defective,96.0,43,Male,City53,Debit Card
PROD00001348,USER00001348,2023-03-13,2024-11-17,Home,409.96,3,Not as described,615.0,65,Male,City29,Credit Card
PROD00001352,USER00001352,2023-05-12,2024-06-27,Toys,140.34,1,Changed mind,412.0,43,Female,City30,PayPal
PROD00001357,USER00001357,2023-03-31,2024-10-16,Toys,339.72,1,Defective,565.0,43,Male,City19,Credit Card
PROD00001360,USER00001360,2023-02-07,2023-04-14,Electronics,363.26,4,Changed mind,66.0,52,Female,City12,Gift Card
PROD00001363,USER00001363,2023-10-04,2024-12-10,Toys,139.53,2,Defective,433.0,25,Male,City42,PayPal
PROD00001366,USER00001366,2024-06-10,2024-12-09,Clothing,443.31,3,Defective,182.0,66,Male,City74,Credit Card
PROD00001368,USER00001368,2023-01-31,2024-09-28,Books,385.4,5,Wrong item,606.0,58,Female,City64,Gift Card
PROD00001369,USER00001369,2023-09-07,2024-04-18,Home,327.77,1,Not as described,224.0,23,Male,City9,Gift Card
PROD00001370,USER00001370,2024-02-10,2024-04-08,Electronics,416.91,5,Defective,58.0,67,Male,City52,Credit Card
PROD00001376,USER00001376,2023-09-16,2024-12-24,Home,338.37,1,Wrong item,465.0,21,Male,City11,Debit Card
PROD00001377,USER00001377,2023-08-31,2024-03-04,Books,397.05,4,Changed mind,186.0,25,Male,City32,Credit Card
PROD00001381,USER00001381,2024-06-13,2024-12-30,Toys,458.51,5,Changed mind,200.0,31,Female,City36,Gift Card
PROD00001382,USER00001382,2023-06-09,2024-04-01,Electronics,199.85,4,Defective,297.0,32,Female,City78,Gift Card
PROD00001383,USER00001383,2023-08-10,2024-03-29,Electronics,268.69,5,Wrong item,232.0,33,Female,City31,Credit Card
PROD00001385,USER00001385,2024-05-30,2024-11-26,Home,205.66,3,Changed mind,180.0,36,Male,City66,PayPal
PROD00001386,USER00001386,2023-12-09,2024-04-18,Books,276.65,4,Wrong item,131.0,19,Female,City81,Gift Card
PROD00001387,USER00001387,2023-01-24,2023-08-08,Books,439.35,3,Wrong item,196.0,64,Female,City57,Debit Card
PROD00001388,USER00001388,2023-04-15,2024-10-26,Electronics,459.7,2,Wrong item,560.0,37,Male,City34,Gift Card
PROD00001389,USER00001389,2023-04-27,2024-02-29,Books,98.47,5,Wrong item,308.0,68,Female,City88,Credit Card
PROD00001402,USER00001402,2023-11-26,2024-08-05,Home,433.82,3,Defective,253.0,31,Male,City23,Gift Card
PROD00001405,USER00001405,2023-05-16,2023-11-21,Toys,129.08,2,Defective,189.0,18,Female,City26,Gift Card
PROD00001408,USER00001408,2023-08-02,2023-10-19,Books,474.99,3,Changed mind,78.0,66,Female,City60,Debit Card
PROD00001412,USER00001412,2023-06-20,2023-12-26,Toys,375.48,1,Wrong item,189.0,63,Male,City37,Debit Card
PROD00001416,USER00001416,2023-03-01,2024-08-18,Clothing,340.16,3,Changed mind,536.0,36,Male,City1,Credit Card
PROD00001422,USER00001422,2023-04-16,2024-01-09,Home,192.06,1,Defective,268.0,51,Male,City62,Credit Card
PROD00001423,USER00001423,2024-02-18,2024-12-28,Clothing,92.93,5,Not as described,314.0,69,Male,City78,Gift Card
PROD00001431,USER00001431,2023-03-31,2024-04-27,Clothing,139.65,2,Not as described,393.0,20,Male,City34,PayPal
PROD00001432,USER00001432,2024-12-06,2024-12-22,Toys,259.22,2,Not as described,16.0,55,Female,City79,Gift Card
PROD00001435,USER00001435,2024-03-18,2024-12-13,Home,78.23,5,Not as described,270.0,35,Female,City88,Debit Card
PROD00001436,USER00001436,2023-02-14,2024-03-28,Home,460.98,1,Changed mind,408.0,48,Female,City78,Debit Card
PROD00001437,USER00001437,2023-03-18,2023-07-26,Electronics,294.17,3,Changed mind,130.0,35,Male,City41,Gift Card
PROD00001440,USER00001440,2024-02-29,2024-07-26,Toys,316.76,3,Changed mind,148.0,63,Male,City68,PayPal
PROD00001442,USER00001442,2023-11-27,2024-09-22,Toys,490.27,3,Defective,300.0,32,Female,City7,Gift Card
PROD00001444,USER00001444,2023-08-20,2023-09-25,Toys,300.55,1,Defective,36.0,54,Male,City66,PayPal
PROD00001454,USER00001454,2023-09-29,2023-10-17,Clothing,471.26,3,Not as described,18.0,52,Male,City33,PayPal
PROD00001463,USER00001463,2023-04-26,2024-08-19,Toys,116.28,3,Changed mind,481.0,51,Male,City1,Credit Card
PROD00001471,USER00001471,2024-07-03,2024-09-23,Home,58.77,2,Changed mind,82.0,69,Male,City3,Credit Card
PROD00001473,USER00001473,2023-11-20,2024-04-06,Books,160.3,4,Not as described,138.0,62,Female,City15,PayPal
PROD00001474,USER00001474,2023-07-19,2023-10-23,Clothing,77.04,5,Defective,96.0,48,Male,City21,PayPal
PROD00001476,USER00001476,2023-06-12,2024-03-23,Home,255.38,2,Not as described,285.0,61,Female,City82,Gift Card
PROD00001479,USER00001479,2024-04-23,2024-05-16,Books,272.24,5,Defective,23.0,62,Male,City43,Credit Card
PROD00001480,USER00001480,2023-07-12,2024-11-10,Home,18.23,3,Not as described,487.0,40,Male,City41,Credit Card
PROD00001482,USER00001482,2024-07-30,2024-12-03,Home,458.88,1,Wrong item,126.0,35,Male,City46,Debit Card
PROD00001483,USER00001483,2023-01-14,2024-07-30,Home,40.5,1,Defective,563.0,67,Female,City70,PayPal
PROD00001488,USER00001488,2023-09-11,2024-08-09,Home,256.97,3,Defective,333.0,19,Female,City29,Gift Card
PROD00001491,USER00001491,2023-10-07,2023-11-29,Electronics,170.48,3,Wrong item,53.0,67,Female,City48,PayPal
PROD00001492,USER00001492,2023-05-15,2024-02-25,Toys,498.15,2,Not as described,286.0,22,Male,City44,Debit Card
PROD00001500,USER00001500,2024-02-24,2024-08-21,Books,5.6,4,Defective,179.0,63,Male,City75,Credit Card
PROD00001504,USER00001504,2023-04-22,2024-03-02,Toys,23.68,3,Changed mind,315.0,66,Male,City9,Gift Card
PROD00001505,USER00001505,2023-02-10,2024-08-09,Electronics,178.24,3,Changed mind,546.0,56,Female,City88,Debit Card
PROD00001507,USER00001507,2023-01-21,2024-08-03,Home,310.89,3,Wrong item,560.0,33,Male,City17,Credit Card
PROD00001513,USER00001513,2023-10-30,2024-02-02,Toys,393.68,5,Not as described,95.0,38,Male,City87,PayPal
PROD00001517,USER00001517,2023-01-10,2024-01-13,Electronics,146.29,3,Changed mind,368.0,26,Female,City20,Credit Card
PROD00001519,USER00001519,2023-05-06,2024-08-03,Books,331.68,1,Wrong item,455.0,62,Male,City85,Debit Card
PROD00001524,USER00001524,2024-12-01,2024-12-29,Toys,231.47,2,Not as described,28.0,48,Female,City6,Credit Card
PROD00001525,USER00001525,2024-03-13,2024-12-25,Electronics,305.19,5,Wrong item,287.0,64,Male,City96,Gift Card
PROD00001535,USER00001535,2023-12-13,2024-04-25,Home,47.71,1,Defective,134.0,49,Male,City63,Gift Card
PROD00001537,USER00001537,2023-07-05,2023-10-28,Clothing,260.11,1,Not as described,115.0,26,Male,City37,PayPal
PROD00001539,USER00001539,2024-05-09,2024-08-24,Electronics,447.6,5,Not as described,107.0,44,Female,City67,Credit Card
PROD00001542,USER00001542,2023-08-02,2024-05-03,Home,157.27,2,Not as described,275.0,43,Female,City11,Credit Card
PROD00001544,USER00001544,2023-07-28,2024-06-09,Toys,238.5,5,Changed mind,317.0,42,Male,City84,Gift Card
PROD00001545,USER00001545,2023-09-23,2023-10-07,Home,373.23,2,Defective,14.0,65,Female,City49,Gift Card
PROD00001550,USER00001550,2023-10-22,2024-05-30,Books,286.67,1,Defective,221.0,24,Female,City38,Credit Card
PROD00001552,USER00001552,2023-11-29,2024-07-30,Electronics,396.48,3,Defective,244.0,54,Male,City8,Credit Card
PROD00001557,USER00001557,2023-07-11,2024-12-01,Electronics,118.35,1,Defective,509.0,44,Female,City59,Debit Card
PROD00001558,USER00001558,2023-03-26,2023-07-31,Home,380.57,5,Wrong item,127.0,32,Male,City15,Gift Card
PROD00001559,USER00001559,2023-09-26,2024-05-31,Home,399.11,1,Not as described,248.0,70,Female,City3,Gift Card
PROD00001562,USER00001562,2023-08-19,2024-12-31,Home,385.69,3,Wrong item,500.0,32,Female,City11,Gift Card
PROD00001568,USER00001568,2023-09-18,2024-07-13,Electronics,390.08,3,Not as described,299.0,49,Female,City31,Credit Card
PROD00001574,USER00001574,2023-01-13,2023-02-16,Books,338.68,2,Wrong item,34.0,46,Female,City14,Debit Card
PROD00001581,USER00001581,2023-10-28,2023-12-16,Home,294.86,1,Defective,49.0,19,Female,City66,Debit Card
PROD00001583,USER00001583,2023-04-20,2023-07-10,Home,257.84,4,Defective,81.0,57,Male,City69,Debit Card
PROD00001592,USER00001592,2024-01-30,2024-12-06,Toys,157.56,1,Changed mind,311.0,35,Female,City37,PayPal
